PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Tebbich, S; Taborsky, M; Winkler, H								Social manipulation causes cooperation in keas								ANIMAL BEHAVIOUR				52				1	10		10.1006/anbe.1996.0147			JUL 1996	1996										40							WOS:A1996VA49700001		
J	Keeling, LJ; Hurnik, JF								Social facilitation acts more on the appetitive than the consummatory phase of feeding behaviour in domestic fowl								ANIMAL BEHAVIOUR				52				11	15		10.1006/anbe.1996.0148			JUL 1996	1996										23							WOS:A1996VA49700002		
J	Hokit, DG; Walls, SC; Blaustein, AR								Context-dependent kin discrimination in larvae of the marbled salamander, Ambystoma opacum								ANIMAL BEHAVIOUR				52				17	31					JUL 1996	1996										25							WOS:A1996VA49700003		
J	DelSeppia, C; Luschi, P; Papi, F								Influence of emotional factors on the initial orientation of pigeons								ANIMAL BEHAVIOUR				52				33	47		10.1006/anbe.1996.0150			JUL 1996	1996										23							WOS:A1996VA49700004		
J	Skutelsky, O								Predation risk and state-dependent foraging in scorpions: Effects of moonlight on foraging in the scorpion Buthus occitanus								ANIMAL BEHAVIOUR				52				49	57		10.1006/anbe.1996.0151			JUL 1996	1996										58							WOS:A1996VA49700005		
J	Ptacek, MB; Travis, J								Inter-population variation in male mating behaviours in the sailfin mollie, Poecilia latipinna								ANIMAL BEHAVIOUR				52				59	71		10.1006/anbe.1996.0152			JUL 1996	1996										38							WOS:A1996VA49700006		
J	Adamo, SA; Hanlon, RT								Do cuttlefish (Cephalopoda) signal their intentions to conspecifics during agonistic encounters?								ANIMAL BEHAVIOUR				52				73	81		10.1006/anbe.1996.0153			JUL 1996	1996										67							WOS:A1996VA49700007		
J	Chapman, MR; Kramer, DL								Guarded resources: The effect of intruder number on the tactics and success of defenders and intruders								ANIMAL BEHAVIOUR				52				83	94		10.1006/anbe.1996.0154			JUL 1996	1996										36							WOS:A1996VA49700008		
J	Keasar, T; Motro, U; Shur, Y; Shmida, A								Overnight memory retention of foraging skills by bumblebees is imperfect								ANIMAL BEHAVIOUR				52				95	104		10.1006/anbe.1996.0155			JUL 1996	1996										55							WOS:A1996VA49700009		
J	Collins, SA; tenCate, C								Does beak colour affect female preference in zebra finches?								ANIMAL BEHAVIOUR				52				105	112		10.1006/anbe.1996.0156			JUL 1996	1996										79							WOS:A1996VA49700010		
J	Sundberg, J; Dixon, A								Old, colourful male yellowhammers, Emberiza citrinella, benefit from extra-pair copulations								ANIMAL BEHAVIOUR				52				113	122		10.1006/anbe.1996.0157			JUL 1996	1996										83							WOS:A1996VA49700011		
J	Wagner, RH; Schug, MD; Morton, ES								Confidence of paternity, actual paternity and parental effort by purple martins								ANIMAL BEHAVIOUR				52				123	132		10.1006/anbe.1996.0158			JUL 1996	1996										64							WOS:A1996VA49700012		
J	Halffter, G; Huerta, C; LopezPortillo, J								Parental care and offspring survival in Copris incertus Say, a sub-social beetle								ANIMAL BEHAVIOUR				52				133	139		10.1006/anbe.1996.0159			JUL 1996	1996										18							WOS:A1996VA49700013		
J	Smith, FV; Barnard, CJ; Behnke, JM								Social odours, hormone modulation and resistance to disease in male laboratory mice, Mus musculus								ANIMAL BEHAVIOUR				52				141	153		10.1006/anbe.1996.0160			JUL 1996	1996										35							WOS:A1996VA49700014		
J	Chambers, P; Sword, G; Angel, JE; Behmer, S; Bernays, EA								Foraging by generalist grasshoppers: Two different strategies								ANIMAL BEHAVIOUR				52				155	165		10.1006/anbe.1996.0161			JUL 1996	1996										31							WOS:A1996VA49700015		
J	McClintock, WJ; Uetz, GW								Female choice and pre-existing bias: Visual cues during courtship in two Schizocosa wolf spiders (Araneae: Lycosidae)								ANIMAL BEHAVIOUR				52				167	181		10.1006/anbe.1996.0162			JUL 1996	1996										126							WOS:A1996VA49700016		
J	Tso, IM								Stabilimentum of the garden spider Argiope trifasciata: A possible prey attractant								ANIMAL BEHAVIOUR				52				183	191		10.1006/anbe.1996.0163			JUL 1996	1996										61							WOS:A1996VA49700017		
J	Main, AR; Bull, CM								Mother-offspring recognition in two Australian lizards, Tiliqua rugosa and Egernia stokesii								ANIMAL BEHAVIOUR				52				193	200		10.1006/anbe.1996.0164			JUL 1996	1996										79							WOS:A1996VA49700018		
J	Benhamou, S								No evidence for cognitive mapping in rats								ANIMAL BEHAVIOUR				52				201	212		10.1006/anbe.1996.0165			JUL 1996	1996										48							WOS:A1996VA49700019		
J	Kleindorfer, S; Hoi, H; Fessl, B								Alarm calls and chick reactions in the moustached warbler, Acrocephalus melanopogon								ANIMAL BEHAVIOUR				51				1199	1206		10.1006/anbe.1996.0125			JUN 1996	1996										48							WOS:A1996UX10100001		
J	Whitehouse, MEA; Jaffe, K								Ant wars: Combat strategies, territory and nest defence in the leaf-cutting ant Atta laevigata								ANIMAL BEHAVIOUR				51				1207	1217		10.1006/anbe.1996.0126			JUN 1996	1996										63							WOS:A1996UX10100002		
J	Manson, JH								Male dominance and mount series duration in Cayo Santiago rhesus macaques								ANIMAL BEHAVIOUR				51				1219	1231		10.1006/anbe.1996.0127			JUN 1996	1996										24							WOS:A1996UX10100003		
J	Ayre, DJ; Grosberg, RK								Effects of social organization on inter-clonal dominance relationships in the sea anemone Anthopleura elegantissima								ANIMAL BEHAVIOUR				51				1233	1245		10.1006/anbe.1996.0128			JUN 1996	1996										23							WOS:A1996UX10100004		
J	Carbone, C; Houston, AI								The optimal allocation of time over the dive cycle: An approach based on aerobic and anaerobic respiration								ANIMAL BEHAVIOUR				51				1247	1255		10.1006/anbe.1996.0129			JUN 1996	1996										75							WOS:A1996UX10100005		
J	Carbone, C; DeLeeuw, JJ; Houston, AI								Adjustments in the diving time budgets of tufted duck and pochard: Is there evidence for a mix of metabolic pathways?								ANIMAL BEHAVIOUR				51				1257	1268		10.1006/anbe.1996.0130			JUN 1996	1996										30							WOS:A1996UX10100006		
J	Alberts, SC; Altmann, J; Wilson, ML								Mate guarding constrains foraging activity of male baboons								ANIMAL BEHAVIOUR				51				1269	1277		10.1006/anbe.1996.0131			JUN 1996	1996										132							WOS:A1996UX10100007		
J	Avery, ML								Food avoidance by adult house finches, Carpodacus mexicanus, affects seed preferences of offspring								ANIMAL BEHAVIOUR				51				1279	1283		10.1006/anbe.1996.0132			JUN 1996	1996										18							WOS:A1996UX10100008		
J	Persons, MH; Uetz, GW								The influence of sensory information on patch residence time in wolf spiders (Araneae: Lycosidae)								ANIMAL BEHAVIOUR				51				1285	1293		10.1006/anbe.1996.0133			JUN 1996	1996										61							WOS:A1996UX10100009		
J	Modig, AO								Effects of body size and harem size on male reproductive behaviour in the southern elephant seal								ANIMAL BEHAVIOUR				51				1295	1306		10.1006/anbe.1996.0134			JUN 1996	1996										36							WOS:A1996UX10100010		
J	Plissner, JH; Gowaty, PA								Patterns of natal dispersal, turnover and dispersal costs in eastern bluebirds								ANIMAL BEHAVIOUR				51				1307	1322		10.1006/anbe.1996.0135			JUN 1996	1996										28							WOS:A1996UX10100011		
J	Drea, CM; Hawk, JE; Glickman, SE								Aggression decreases as play emerges in infant spotted hyaenas: Preparation for joining the clan								ANIMAL BEHAVIOUR				51				1323	1336		10.1006/anbe.1996.0136			JUN 1996	1996										56							WOS:A1996UX10100012		
J	Collias, NE; Collias, EC								Social organization of a red junglefowl, Gallus gallus, population related to evolution theory								ANIMAL BEHAVIOUR				51				1337	1354		10.1006/anbe.1996.0137			JUN 1996	1996						Annual Meeting of Animal-Behavior-Society	JUL 26, 1994	Anim Behav Soc	SEATTLE, WA	83							WOS:A1996UX10100013		
J	Fiske, P; Kalas, JA; Saether, SA								Do female great snipe copy each other's mate choice?								ANIMAL BEHAVIOUR				51				1355	1362		10.1006/anbe.1996.0138			JUN 1996	1996										16							WOS:A1996UX10100014		
J	Petersen, G; Hardy, ICW								The importance of being larger: Parasitoid intruder-owner contests and their implications for clutch size								ANIMAL BEHAVIOUR				51				1363	1373		10.1006/anbe.1996.0139			JUN 1996	1996										102							WOS:A1996UX10100015		
J	Tiebout, HM								Costs and benefits of interspecific dominance rank: Are subordinates better at finding novel food locations?								ANIMAL BEHAVIOUR				51				1375	1381		10.1006/anbe.1996.0140			JUN 1996	1996										9							WOS:A1996UX10100016		
J	VanHeezik, YM; Seddon, PJ								Scramble feeding in jackass penguins: Within-brood food distribution and the maintenance of sibling asymmetries								ANIMAL BEHAVIOUR				51				1383	1390		10.1006/anbe.1996.0141			JUN 1996	1996										7							WOS:A1996UX10100017		
J	Tikkanen, P; Muotka, T; Huhta, A								Fishless-stream mayflies express behavioural flexibility in response to predatory fish								ANIMAL BEHAVIOUR				51				1391	1399		10.1006/anbe.1996.0142			JUN 1996	1996										35							WOS:A1996UX10100018		
J	Muhlhauser, C; Blankenhorn, WU; Ward, PI								The genetic component of copula duration in the yellow dung fly								ANIMAL BEHAVIOUR				51				1401	1407		10.1006/anbe.1996.0143			JUN 1996	1996										23							WOS:A1996UX10100019		
J	Braithwaite, VA; Armstrong, JD; McAdam, HM; Huntingford, FA								Can juvenile Atlantic salmon use multiple cue systems in spatial learning?								ANIMAL BEHAVIOUR				51				1409	1415		10.1006/anbe.1996.0144			JUN 1996	1996										37							WOS:A1996UX10100020		
J	Marples, NM; Roper, TJ								Effects of novel colour and smell on the response of naive chicks towards food and water								ANIMAL BEHAVIOUR				51				1417	1424		10.1006/anbe.1996.0145			JUN 1996	1996										103							WOS:A1996UX10100021		
J	Verhulst, S; Hut, RA								Post-fledging care, multiple breeding and the costs of reproduction in the great tit								ANIMAL BEHAVIOUR				51				957	966		10.1006/anbe.1996.0099			MAY 1996	1996										71							WOS:A1996UQ64900001		
J	Saito, C								Dominance and feeding success in female Japanese macaques, Macaca fuscata: Effects of food patch size and inter-patch distance								ANIMAL BEHAVIOUR				51				967	980		10.1006/anbe.1996.0100			MAY 1996	1996										87							WOS:A1996UQ64900002		
J	Doherty, JA; Howard, DJ								Lack of preference for conspecific calling songs in female crickets								ANIMAL BEHAVIOUR				51				981	989		10.1006/anbe.1996.0101			MAY 1996	1996										44							WOS:A1996UQ64900003		
J	Hornig, LE; McClintock, MK								Male sexual rest affects litter sex ratio of newborn Norway rats								ANIMAL BEHAVIOUR				51				991	1005		10.1006/anbe.1996.0102			MAY 1996	1996										11							WOS:A1996UQ64900004		
J	Rendall, D; Rodman, PS; Emond, RE								Vocal recognition of individuals and kin in free-ranging rhesus monkeys								ANIMAL BEHAVIOUR				51				1007	1015		10.1006/anbe.1996.0103			MAY 1996	1996										276							WOS:A1996UQ64900005		
J	Shaffer, LR; Formanowicz, DR								A cost of viviparity and parental care in scorpions: Reduced sprint speed and behavioural compensation								ANIMAL BEHAVIOUR				51				1017	1023		10.1006/anbe.1996.0104			MAY 1996	1996										62							WOS:A1996UQ64900006		
J	Brunner, D; Kacelnik, A; Gibbon, J								Memory for inter-reinforcement interval variability and patch departure decisions in the starling, Sturnus vulgaris								ANIMAL BEHAVIOUR				51				1025	1045		10.1006/anbe.1996.0105			MAY 1996	1996										24							WOS:A1996UQ64900007		
J	Kunkele, J; vonHolst, D								Natal dispersal in the European wild rabbit								ANIMAL BEHAVIOUR				51				1047	1059		10.1006/anbe.1996.0106			MAY 1996	1996										59							WOS:A1996UQ64900008		
J	Podos, J								Motor constraints on vocal development in a songbird								ANIMAL BEHAVIOUR				51				1061	1070		10.1006/anbe.1996.0107			MAY 1996	1996										117							WOS:A1996UQ64900009		
J	DelClaro, K; Oliveira, PS								Honeydew flicking by treehoppers provides cues to potential tending ants								ANIMAL BEHAVIOUR				51				1071	1075		10.1006/anbe.1996.0108			MAY 1996	1996										43							WOS:A1996UQ64900010		
J	Roberts, G								Why individual vigilance declines as group size increases								ANIMAL BEHAVIOUR				51				1077	1086		10.1006/anbe.1996.0109			MAY 1996	1996										500							WOS:A1996UQ64900011		
J	Sherwin, CM; Nicol, CJ								Reorganization of behaviour in laboratory mice, Mus musculus, with varying cost of access to resources								ANIMAL BEHAVIOUR				51				1087	1093		10.1006/anbe.1996.0110			MAY 1996	1996										68							WOS:A1996UQ64900012		
J	Jang, YW; Greenfield, MD								Ultrasonic communication and sexual selection in wax moths: Female choice based on energy and asynchrony of male signals								ANIMAL BEHAVIOUR				51				1095	1106		10.1006/anbe.1996.0111			MAY 1996	1996										87							WOS:A1996UQ64900013		
J	Wethington, AR; Dillon, RT								Gender choice and gender conflict in a non-reciprocally mating simultaneous hermaphrodite, the freshwater snail, Physa								ANIMAL BEHAVIOUR				51				1107	1118		10.1006/anbe.1996.0112			MAY 1996	1996										59							WOS:A1996UQ64900014		
J	Snedden, WA								Lifetime mating success in male sagebrush crickets: Sexual selection constrained by a virgin male mating advantage								ANIMAL BEHAVIOUR				51				1119	1125					MAY 1996	1996										19							WOS:A1996UQ64900015		
J	Nelson, DA; Marler, P; Morton, ML								Overproduction in song development: An evolutionary correlate with migration								ANIMAL BEHAVIOUR				51				1127	1140		10.1006/anbe.1996.0114			MAY 1996	1996										47							WOS:A1996UQ64900016		
J	Eens, M; Pinxten, R								Female European starlings increase their copulation solicitation rate when faced with the risk of polygyny								ANIMAL BEHAVIOUR				51				1141	1147		10.1006/anbe.1996.0115			MAY 1996	1996										35							WOS:A1996UQ64900017		
J	Hurly, TA; Healy, SD								Memory for flowers in rufous hummingbirds: Location or local visual cues?								ANIMAL BEHAVIOUR				51				1149	1157					MAY 1996	1996										68							WOS:A1996UQ64900018		
J	Koskela, E; Horne, TJ; Mappes, T; Ylonen, H								Does risk of small mustelid predation affect the oestrous cycle in the bank vole, Clethrionomys glareolus?								ANIMAL BEHAVIOUR				51				1159	1163		10.1006/anbe.1996.0117			MAY 1996	1996										37							WOS:A1996UQ64900019		
J	Kempenaers, B; Sheldon, BC								Why do male birds not discriminate between their own and extra-pair offspring?								ANIMAL BEHAVIOUR				51				1165	1173		10.1006/anbe.1996.0118			MAY 1996	1996										104							WOS:A1996UQ64900020		
J	Baldi, R; Campagna, C; Pedraza, S; LeBoeuf, BJ								Social effects of space availability on the breeding behaviour of elephant seals in Patagonia								ANIMAL BEHAVIOUR				51				717	724		10.1006/anbe.1996.0075			APR 1996	1996										38							WOS:A1996UJ53400001		
J	Leonard, ML; Weatherhead, PJ								Dominance rank and offspring sex ratios in domestic fowl								ANIMAL BEHAVIOUR				51				725	731		10.1006/anbe.1996.0076			APR 1996	1996										13							WOS:A1996UJ53400002		
J	Adams, DC; Anthony, CD								Using randomization techniques to analyse behavioural data								ANIMAL BEHAVIOUR				51				733	738		10.1006/anbe.1996.0077			APR 1996	1996										158							WOS:A1996UJ53400003		
J	Getty, T								Mate selection by repeated inspection: More on pied flycatchers								ANIMAL BEHAVIOUR				51				739	745		10.1006/anbe.1996.0078			APR 1996	1996										27							WOS:A1996UJ53400004		
J	Turner, AM								Freshwater snails alter habitat use in response to predation								ANIMAL BEHAVIOUR				51				747	756		10.1006/anbe.1996.0079			APR 1996	1996										97							WOS:A1996UJ53400005		
J	Terhune, JM; Brillant, SW								Harbour seal vigilance decreases over time since haul out								ANIMAL BEHAVIOUR				51				757	763		10.1006/anbe.1996.0080			APR 1996	1996										31							WOS:A1996UJ53400006		
J	Galef, BG; Buckley, LL								Use of foraging trails by Norway rats								ANIMAL BEHAVIOUR				51				765	771					APR 1996	1996										32							WOS:A1996UJ53400007		
J	Koops, MA; Giraldeau, LA								Producer-scrounger foraging games in starlings: A test of rate-maximizing and risk-sensitive models								ANIMAL BEHAVIOUR				51				773	783		10.1006/anbe.1996.0082			APR 1996	1996										48							WOS:A1996UJ53400008		
J	Smith, WJ; Smith, AM								Information about behaviour provided by Louisiana waterthrush, Seiurus motacilla (Parulinae), songs								ANIMAL BEHAVIOUR				51				785	799					APR 1996	1996										9							WOS:A1996UJ53400009		
J	Ferkin, MH; Sorokin, ES; Johnston, RE								Self-grooming as a sexually dimorphic communicative behaviour in meadow voles, Microtus pennsylvanicus								ANIMAL BEHAVIOUR				51				801	810		10.1006/anbe.1996.0084			APR 1996	1996										39							WOS:A1996UJ53400010		
J	Rosenthal, GG; Evans, CS; Miller, WL								Female preference for dynamic traits in the green swordtail, Xiphophorus helleri								ANIMAL BEHAVIOUR				51				811	820		10.1006/anbe.1996.0085			APR 1996	1996										78							WOS:A1996UJ53400011		
J	Droney, DC								Environmental influences on male courtship and implications for female choice in a lekking Hawaiian Drosophila								ANIMAL BEHAVIOUR				51				821	830		10.1006/anbe.1996.0086			APR 1996	1996										40							WOS:A1996UJ53400012		
J	Evans, JD								Competition and relatedness between queens of the facultatively polygynous ant Myrmica tahoensis								ANIMAL BEHAVIOUR				51				831	840		10.1006/anbe.1996.0087			APR 1996	1996										19							WOS:A1996UJ53400013		
J	Rosenheim, JA; Hongkham, D								Clutch size in an obligately siblicidal parasitoid wasp								ANIMAL BEHAVIOUR				51				841	852		10.1006/anbe.1996.0088			APR 1996	1996										60							WOS:A1996UJ53400014		
J	Baker, MC								Depauperate meme pool of vocal signals in an island population of singing honeyeaters								ANIMAL BEHAVIOUR				51				853	858		10.1006/anbe.1996.0089			APR 1996	1996										47							WOS:A1996UJ53400015		
J	Chow, A; Mackauer, M								Sequential allocation of offspring sexes in the hyperparasitoid wasp, Dendrocerus carpenteri								ANIMAL BEHAVIOUR				51				859	870		10.1006/anbe.1996.0090			APR 1996	1996										31							WOS:A1996UJ53400016		
J	Hoogland, JL								Why do Gunnison's prairie dogs give anti-predator calls?								ANIMAL BEHAVIOUR				51				871	880		10.1006/anbe.1996.0091			APR 1996	1996										43							WOS:A1996UJ53400017		
J	Murphy, CG; Gerhardt, HC								Evaluating the design of mate-choice experiments: The effect of amplexus on mate choice by female barking treefrogs, Hyla gratiosa								ANIMAL BEHAVIOUR				51				881	890		10.1006/anbe.1996.0092			APR 1996	1996										28							WOS:A1996UJ53400018		
J	Levri, EP; Lively, CM								The effects of size, reproductive condition, and parasitism on foraging behaviour in a freshwater snail, Potamopyrgus antipodarum								ANIMAL BEHAVIOUR				51				891	901		10.1006/anbe.1996.0093			APR 1996	1996										77							WOS:A1996UJ53400019		
J	Waite, TA; Ydenberg, RC								Foraging currencies and the load-size decision of scatter-hoarding grey jays								ANIMAL BEHAVIOUR				51				903	916		10.1006/anbe.1996.0094			APR 1996	1996										17							WOS:A1996UJ53400020		
J	Beecher, MD; Stoddard, PK; Campbell, SE; Horning, CL								Repertoire matching between neighbouring song sparrows								ANIMAL BEHAVIOUR				51				917	923		10.1006/anbe.1996.0095			APR 1996	1996										138							WOS:A1996UJ53400021		
J	Drickamer, LC								Intra-uterine position and anogenital distance in house mice: Consequences under field conditions								ANIMAL BEHAVIOUR				51				925	934		10.1006/anbe.1996.0096			APR 1996	1996										38							WOS:A1996UJ53400022		
J	Negro, JJ; Villarroel, M; Tella, JL; Kuhnlein, U; Hiraldo, F; Donazar, JA; Bird, DM								DNA fingerprinting reveals a low incidence of extra-pair fertilizations in the lesser kestrel								ANIMAL BEHAVIOUR				51				935	943		10.1006/anbe.1996.0097			APR 1996	1996										59							WOS:A1996UJ53400023		
J	Korpimaki, E; Lahti, K; May, CA; Parkin, DT; Powell, GB; Tolonen, P; Wetton, JH								Copulatory behaviour and paternity determined by DNA fingerprinting in kestrels: Effects of cyclic food abundance								ANIMAL BEHAVIOUR				51				945	955		10.1006/anbe.1996.0098			APR 1996	1996										74							WOS:A1996UJ53400024		
J	Lucas, JR; Howard, RD; Palmer, JG								Callers and satellites: Chorus behaviour in anurans as a stochastic dynamic game								ANIMAL BEHAVIOUR				51				501	518		10.1006/anbe.1996.0056			MAR 1996	1996										60							WOS:A1996UD88800001		
J	Innes, KE; Johnston, RE								Cooperative breeding in the white-throated magpie-jay. How do auxiliaries influence nesting success?								ANIMAL BEHAVIOUR				51				519	533		10.1006/anbe.1996.0057			MAR 1996	1996										42							WOS:A1996UD88800002		
J	Owens, D; Owens, M								Social dominance and reproductive patterns in brown hyaenas, Hyaena brunnea, of the central Kalahari desert								ANIMAL BEHAVIOUR				51				535	551		10.1006/anbe.1996.0058			MAR 1996	1996										23							WOS:A1996UD88800003		
J	BarrettLennard, LG; Ford, JKB; Heise, KA								The mixed blessing of echolocation: Differences in sonar use by fish-eating and mammal-eating killer whales								ANIMAL BEHAVIOUR				51				553	565		10.1006/anbe.1996.0059			MAR 1996	1996										160							WOS:A1996UD88800004		
J	Hazlett, BA								Assessments during shell exchanges by the hermit crab Clibanarius vittatus: The complete negotiator								ANIMAL BEHAVIOUR				51				567	573		10.1006/anbe.1996.0060			MAR 1996	1996										34							WOS:A1996UD88800005		
J	Langen, TA								Skill acquisition and the timing of natal dispersal in the white-throated magpie-jay, Calocitta formosa								ANIMAL BEHAVIOUR				51				575	588		10.1006/anbe.1996.0061			MAR 1996	1996										32							WOS:A1996UD88800006		
J	Hazlett, BA; Rittschof, D; Bach, CE								Interspecific shell transfer by mutual predation site attendance								ANIMAL BEHAVIOUR				51				589	592		10.1006/anbe.1996.0062			MAR 1996	1996										11							WOS:A1996UD88800007		
J	Losos, JB; Irschick, DJ								The effect of perch diameter on escape behaviour of Anolis lizards: Laboratory predictions and field tests								ANIMAL BEHAVIOUR				51				593	602		10.1006/anbe.1996.0063			MAR 1996	1996										142							WOS:A1996UD88800008		
J	Maestripieri, D								Maternal encouragement of infant locomotion in pigtail macaques, Macaca nemestrina								ANIMAL BEHAVIOUR				51				603	610		10.1006/anbe.1996.0064			MAR 1996	1996										26							WOS:A1996UD88800009		
J	Zohar, O; Terkel, J								Social and environmental factors modulate the learning of pine-cone stripping techniques by black rats, Rattus rattus								ANIMAL BEHAVIOUR				51				611	618		10.1006/anbe.1996.0065			MAR 1996	1996										11							WOS:A1996UD88800010		
J	Weary, DM; Pajor, EA; Thompson, BK; Fraser, D								Risky behaviour by piglets: A trade off between feeding and risk of mortality by maternal crushing?								ANIMAL BEHAVIOUR				51				619	624		10.1006/anbe.1996.0066			MAR 1996	1996										93							WOS:A1996UD88800011		
J	Gamboa, GJ; Grudzien, TA; Espelie, KE; Bura, EA								Kin recognition pheromones in social wasps: Combining chemical and behavioural evidence								ANIMAL BEHAVIOUR				51				625	629		10.1006/anbe.1996.0067			MAR 1996	1996										73							WOS:A1996UD88800012		
J	Calderone, NW; Page, RE								Temporal polyethism and behavioural canalization in the honey bee, Apis mellifera								ANIMAL BEHAVIOUR				51				631	643		10.1006/anbe.1996.0068			MAR 1996	1996										40							WOS:A1996UD88800013		
J	Foster, WA								Duelling aphids: Intraspecific fighting in Astegopteryx minuta (Homoptera: Hormaphididae)								ANIMAL BEHAVIOUR				51				645	655		10.1006/anbe.1996.0069			MAR 1996	1996										21							WOS:A1996UD88800014		
J	Saltzman, W; SchultzDarken, NJ; Abbott, DH								Behavioural and endocrine predictors of dominance and tolerance in female common marmosets, Callithrix jacchus								ANIMAL BEHAVIOUR				51				657	674		10.1006/anbe.1996.0070			MAR 1996	1996										43							WOS:A1996UD88800015		
J	Childress, MJ; Herrnkind, WF								The ontogeny of social behaviour among juvenile Caribbean spiny lobsters								ANIMAL BEHAVIOUR				51				675	687		10.1006/anbe.1996.0071			MAR 1996	1996										57							WOS:A1996UD88800016		
J	Gill, AB; Hart, PJB								Unequal competition between three-spined stickleback, Gasterosteus aculeatus, L, encountering sequential prey								ANIMAL BEHAVIOUR				51				689	698		10.1006/anbe.1996.0072			MAR 1996	1996										17							WOS:A1996UD88800017		
J	DeKogel, CH; Prijs, HJ								Effects of brood size manipulations on sexual attractiveness of offspring in the zebra finch								ANIMAL BEHAVIOUR				51				699	708		10.1006/anbe.1996.0073			MAR 1996	1996										94							WOS:A1996UD88800018		
J	Rodrigues, M								Song activity in the chiffchaff: Territorial defence or mate guarding?								ANIMAL BEHAVIOUR				51				709	716		10.1006/anbe.1996.0074			MAR 1996	1996										29							WOS:A1996UD88800019		
J	Soler, M; Soler, JJ; Moller, AP; Moreno, J; Linden, M								The functional significance of sexual display: Stone carrying in the black wheatear								ANIMAL BEHAVIOUR				51				247	254		10.1006/anbe.1996.0025			FEB 1996	1996										51							WOS:A1996TW45500001		
J	Penna, M; Solis, R								Influence of burrow acoustics on sound reception by frogs Eupsophus (Leptodactylidae)								ANIMAL BEHAVIOUR				51				255	263		10.1006/anbe.1996.0026			FEB 1996	1996										21							WOS:A1996TW45500002		
J	Lozano, GA; Lemon, RE								Male plumage, paternal care and reproductive success in yellow warblers, Dendroica petechia								ANIMAL BEHAVIOUR				51				265	272		10.1006/anbe.1996.0027			FEB 1996	1996										25							WOS:A1996TW45500003		
J	Kennedy, M; Spencer, HG; Gray, RD								Hop, step and gape: Do the social displays of the Pelecaniformes reflect phylogeny?								ANIMAL BEHAVIOUR				51				273	291		10.1006/anbe.1996.0028			FEB 1996	1996										50							WOS:A1996TW45500004		
J	Lima, NRW; Vrijenhoek, RC								Avoidance of filial cannibalism by sexual and clonal forms of Poeciliopsis (Pisces: mPoeciliidae)								ANIMAL BEHAVIOUR				51				293	301		10.1006/anbe.1996.0029			FEB 1996	1996										15							WOS:A1996TW45500005		
J	Robertson, BC								Vocal mate recognition in a monogamous, flock-forming bird, the silvereye, Zosterops lateralis								ANIMAL BEHAVIOUR				51				303	311		10.1006/anbe.1996.0030			FEB 1996	1996										28							WOS:A1996TW45500006		
J	Wilcox, RS; Jackson, RR; Gentile, K								Spiderweb smokescreens: Spider trickster uses background noise to mask stalking movements								ANIMAL BEHAVIOUR				51				313	326					FEB 1996	1996										34							WOS:A1996TW45500007		
J	Hurst, JL; Hall, S; Roberts, R; Christian, C								Social organization in the aboriginal house mouse, Mus spretus Lataste: Behavioural mechanisms underlying the spatial dispersion of competitors								ANIMAL BEHAVIOUR				51				327	344		10.1006/anbe.1996.0032			FEB 1996	1996										28							WOS:A1996TW45500008		
J	DeWitt, TJ								Gender contests in a simultaneous hermaphrodite snail: A size-advantage model for behaviour								ANIMAL BEHAVIOUR				51				345	351		10.1006/anbe.1996.0033			FEB 1996	1996										63							WOS:A1996TW45500009		
J	Balakrishnan, R; Pollack, GS								Recognition of courtship song in the field cricket, Teleogryllus oceanicus								ANIMAL BEHAVIOUR				51				353	366		10.1006/anbe.1996.0034			FEB 1996	1996										63							WOS:A1996TW45500010		
J	Schuett, GW; Duvall, D								Head lifting by female copperheads, Agkistrodon contortrix, during courtship: Potential mate choice								ANIMAL BEHAVIOUR				51				367	373		10.1006/anbe.1996.0035			FEB 1996	1996										9							WOS:A1996TW45500011		
J	Staicer, CA								Honest advertisement of pairing status: Evidence from a tropical resident wood-warbler								ANIMAL BEHAVIOUR				51				375	390		10.1006/anbe.1996.0036			FEB 1996	1996										23							WOS:A1996TW45500012		
J	Friedman, MA; Hopkins, CD								Tracking individual mormyrid electric fish in the field using electric organ discharge waveforms								ANIMAL BEHAVIOUR				51				391	407		10.1006/anbe.1996.0037			FEB 1996	1996										24							WOS:A1996TW45500013		
J	Hoysak, DJ; Ankney, CD								Correlates of behavioural dominance in mallards and American black ducks								ANIMAL BEHAVIOUR				51				409	419		10.1006/anbe.1996.0038			FEB 1996	1996										17							WOS:A1996TW45500014		
J	Price, K; Harvey, H; Ydenberg, R								Begging tactics of nestling yellow-headed blackbirds, Xanthocephalus xanthocephalus, in relation to need								ANIMAL BEHAVIOUR				51				421	435		10.1006/anbe.1996.0039			FEB 1996	1996										133							WOS:A1996TW45500015		
J	Alados, CL; Escos, JM; Emlen, JM								Fractal structure of sequential behaviour patterns: An indicator of stress								ANIMAL BEHAVIOUR				51				437	443		10.1006/anbe.1996.0040			FEB 1996	1996										69							WOS:A1996TW45500016		
